,scan,precursormz,totalIonCurrent,injectTime,scanTime
47,13535,505.759307861328,269631.28125,1980.652709960938,37.155644046683
48,13537,505.759307861328,325203.34375,1980.66650390625,37.1923575155
49,13539,505.759307861328,381290.59375,1689.878784179688,37.229089757333
50,13541,505.759307861328,409387.625,1441.30029296875,37.260814736283
51,13543,505.759307861328,417111.1875,1342.381225585938,37.2885536291
52,13545,505.759307861328,427635.15625,1317.524536132813,37.31459873255
53,13547,505.759307861328,451665.46875,1285.100708007813,37.340275362667
54,13549,505.759307861328,438435.5625,1216.728515625,37.36536884375
55,13551,505.759307861328,424132.0625,1253.443603515625,37.389187460283
56,13553,505.759307861328,413952.25,1295.714965820313,37.413588290933
57,13555,505.759307861328,410619.65625,1327.578857421875,37.438885117867
58,13557,505.759307861328,375478.8125,1338.353515625,37.464548537867
59,13559,505.759307861328,350569.25,1463.609252929688,37.490409981083
60,13561,505.759307861328,334215.6875,1567.605346679688,37.518485191217
61,13563,505.759307861328,321086.21875,1644.310180664063,37.54833935495
62,13565,505.759307861328,284770.8125,1711.547241210938,37.579486016
63,13567,505.759307861328,264228.15625,1929.812377929688,37.61156536855
64,13569,505.759307861328,234012.140625,1980.661254882813,37.64744850295
65,13571,505.759307861328,221674.71875,1980.698486328125,37.683998727483
66,13573,505.759307861328,224140.0,1980.662719726563,37.720700729083
67,13575,505.759307861328,222436.25,1980.67236328125,37.75723812215
68,13577,505.759307861328,220859.15625,1980.667236328125,37.793941837617
69,13579,505.759307861328,213740.65625,1980.665283203125,37.83047243415
70,13581,505.759307861328,212320.53125,1980.677612304688,37.867176358417
71,13583,505.759307861328,207193.078125,1980.662963867188,37.90370811015
72,13585,505.759307861328,205080.40625,1980.66748046875,37.94040779655
73,13587,505.759307861328,192631.90625,1980.70849609375,37.976954318683
74,13589,505.759307861328,180375.5625,1980.658447265625,38.013517194133
75,13591,505.759307861328,164540.90625,1980.6787109375,38.050066857867
76,13593,505.759307861328,163345.75,1980.703002929688,38.086579148017
77,13595,505.759307861328,162073.859375,1980.6708984375,38.12309732775
78,13597,505.759307861328,151268.65625,1980.645874023438,38.159605315483
79,13599,505.759307861328,142452.953125,1980.70166015625,38.196113802683
80,13601,505.759307861328,144539.890625,1980.671630859375,38.232598582417
81,13603,505.759307861328,153002.265625,1980.67578125,38.269097871483
82,13605,505.759307861328,161222.671875,1980.695068359375,38.305433749883
83,13607,505.759307861328,151823.03125,1980.669921875,38.341954111233
84,13609,505.759307861328,156137.59375,1980.716552734375,38.3784516072
85,13611,505.759307861328,152494.8125,1980.654418945313,38.41479274855
86,13613,505.759307861328,149759.96875,1980.659423828125,38.451287402683
87,13615,505.759307861328,145851.75,1980.683715820313,38.487776129067
88,13617,505.759307861328,147929.5,1980.674926757813,38.52427189255
89,13619,505.759307861328,146104.546875,1980.689453125,38.560776654417
90,13621,505.759307861328,154650.65625,1980.62939453125,38.5974423464
91,13623,505.759307861328,152888.671875,1980.650756835938,38.633957724283
92,13625,505.759307861328,153456.46875,1980.694091796875,38.67064920215
93,13627,505.759307861328,152783.171875,1980.683471679688,38.70716303175
94,13629,505.759307861328,162196.09375,1980.661865234375,38.743675981883
95,13631,505.759307861328,165230.96875,1980.676635742188,38.780188345333
96,13633,505.759307861328,178207.96875,1980.671997070313,38.816706397333
97,13635,505.759307861328,187503.25,1980.666381835938,38.853248090683
98,13637,505.759307861328,183819.0625,1939.672485351563,38.88995954775
99,13638,509.282409667969,369084.1875,22.0,38.922652650683
100,13640,505.759307861328,210939.3125,1123.365600585938,38.926536398667
101,13641,509.282409667969,367748.375,838.43505859375,38.9455993272
102,13643,505.759307861328,202373.796875,1121.638916015625,38.96299163015
103,13644,509.282409667969,350232.84375,840.160827636719,38.982024625083
104,13646,505.759307861328,223713.1875,1098.3447265625,38.9996132176
105,13647,509.282409667969,371850.25,863.471557617188,39.0182583256
106,13649,505.759307861328,205758.125,1126.950073242188,39.036085449333
107,13650,509.282409667969,375156.46875,834.89111328125,39.055227699217
108,13652,505.759307861328,195433.71875,1131.10791015625,39.072710784283
109,13653,509.282409667969,371948.59375,830.674438476563,39.091926156817
110,13655,505.759307861328,210614.0625,1127.0224609375,39.1091636032
111,13656,509.282409667969,420248.8125,834.753173828125,39.128306489067
112,13658,505.759307861328,194936.609375,1184.503173828125,39.145637408283
113,13659,509.282409667969,424113.40625,777.273132324219,39.16573964935
114,13661,505.759307861328,197487.015625,1188.777465820313,39.182107655217
115,13662,509.282409667969,507904.78125,773.017333984375,39.2022793032
116,13664,505.759307861328,203314.90625,1270.846435546875,39.218777398417
117,13665,509.282409667969,613806.9375,690.939697265625,39.240317825883
118,13667,505.759307861328,199319.140625,1324.129272460938,39.255280896817
119,13668,509.282409667969,677536.5,596.687927246094,39.277712541083
120,13669,543.243286132813,387799.71875,22.0,39.287937464833
121,13671,505.759307861328,207920.625,914.054016113281,39.291815569067
122,13672,509.282409667969,821358.625,377.737152099609,39.3074090456
123,13673,543.243286132813,290448.3125,651.029479980469,39.313986185867
124,13675,505.759307861328,223913.84375,847.988647460938,39.328280012017
125,13676,509.282409667969,880378.8125,292.103118896484,39.342772594167
126,13677,543.243286132813,292901.3125,802.74072265625,39.34792090375
127,13679,505.759307861328,226621.890625,859.285705566406,39.364744089083
128,13680,509.282409667969,1111629.375,276.818908691406,39.379424634417
129,13681,543.243286132813,272609.65625,806.717163085938,39.38431672535
130,13683,505.759307861328,211604.046875,860.351257324219,39.401048310683
131,13684,509.282409667969,1573357.25,222.125076293945,39.415747876017
132,13685,543.243286132813,281572.46875,860.351257324219,39.419729945083
133,13687,505.759307861328,201792.359375,898.715637207031,39.437596371217
134,13688,509.282409667969,2075205.625,167.002258300781,39.452914337617
135,13689,543.243286132813,281264.9375,877.117370605469,39.45597697655
136,13691,505.759307861328,234371.125,916.096496582031,39.47411304295
137,13692,509.282409667969,3666641.0,131.709777832031,39.489721920283
138,13693,543.243286132813,284206.65625,895.032775878906,39.4921948152
139,13695,505.759307861328,233104.96875,946.162292480469,39.510425661617
140,13696,509.282409667969,5018197.0,81.717681884766,39.52653399735
141,13697,543.243286132813,270317.125,914.948364257813,39.52817521815
142,13699,505.759307861328,231601.53125,940.117431640625,39.546730162667
143,13700,509.282409667969,4447266.0,62.597049713135,39.5627384792
144,13701,543.243286132813,245683.09375,940.117431640625,39.5640610512
145,13703,505.759307861328,224220.359375,936.935974121094,39.583029509083
146,13704,509.282409667969,4463363.0,68.957038879395,39.598984340817
147,13705,543.243286132813,244042.4375,936.935974121094,39.60041481095
148,13707,505.759307861328,241795.890625,937.052124023438,39.6193391219
149,13708,509.282409667969,2660692.25,68.756164550781,39.635300057883
150,13709,543.243286132813,213603.78125,937.052124023438,39.636725992817
151,13711,505.759307861328,263344.625,918.603088378906,39.655798410683
152,13712,509.282409667969,2218742.75,105.613578796387,39.671469322683
153,13713,543.243286132813,206338.921875,918.603088378906,39.673509284017
154,13715,505.759307861328,255116.21875,909.785461425781,39.692096345617
155,13716,509.282409667969,1438191.75,123.249931335449,39.707618139483
156,13717,543.243286132813,197990.484375,909.785461425781,39.70995215495
157,13719,505.759307861328,311497.96875,882.142028808594,39.728391768033
158,13720,509.282409667969,1201665.75,178.532180786133,39.7434553907
159,13721,543.243286132813,192343.34375,882.142028808594,39.746710699483
160,13723,505.759307861328,309233.5,809.0751953125,39.764684807217
161,13724,509.282409667969,987779.875,218.509872436523,39.778533961083
162,13725,543.243286132813,172550.609375,915.264221191406,39.7824549643
163,13727,505.759307861328,305996.40625,794.119506835938,39.800981593867
164,13728,509.282409667969,1015601.875,256.887390136719,39.8145766336
165,13729,543.243286132813,164833.484375,891.839111328125,39.819137389617
166,13731,505.759307861328,272135.40625,801.733947753906,39.837308827483
167,13732,509.282409667969,1135559.5,249.99577331543,39.85100929975
168,13733,543.243286132813,141289.5625,891.101196289063,39.85545653975
169,13735,505.759307861328,231417.578125,862.342712402344,39.873781715733
170,13736,509.282409667969,1034706.5625,218.173034667969,39.888494320267
171,13737,543.243286132813,153983.8125,862.342712402344,39.892410089067
172,13739,505.759307861328,203345.1875,853.460876464844,39.9100868216
173,13740,509.282409667969,833171.125,235.921844482422,39.924657456267
174,13741,543.243286132813,137843.265625,853.460876464844,39.928867594933
175,13743,505.759307861328,179200.8125,830.193176269531,39.946573300033
176,13744,509.282409667969,714457.375,282.413726806641,39.96074907335
177,13745,543.243286132813,140100.828125,830.193176269531,39.96573548135
178,13747,505.759307861328,172432.1875,811.385131835938,39.98288104215
179,13748,509.282409667969,684871.25,320.069976806641,39.996748174417
180,13749,543.243286132813,148969.375,811.385131835938,40.00236194615
181,13751,505.759307861328,158701.3125,805.842529296875,40.019416093617
182,13752,509.282409667969,564364.4375,331.141998291016,40.033184745883
183,13753,543.243286132813,147665.03125,805.842529296875,40.03901452615
184,13755,505.759307861328,157292.953125,778.490356445313,40.055721981333
185,13756,509.282409667969,563434.625,385.856536865234,40.069036849867
186,13757,543.243286132813,165320.25,778.490356445313,40.075780258683
187,13759,505.759307861328,148779.59375,778.255065917969,40.092198915217
188,13760,509.282409667969,534292.0,386.352783203125,40.10553333415
189,13761,543.243286132813,187065.53125,778.255065917969,40.11225094295
190,13763,505.759307861328,156154.84375,770.14892578125,40.1285050915
191,13764,509.282409667969,411480.3125,402.562286376953,40.14170051655
192,13765,543.243286132813,215672.09375,770.14892578125,40.148690953867
193,13767,505.759307861328,167670.359375,726.569641113281,40.16497723095
194,13768,509.282409667969,357717.3125,489.705657958984,40.177447920017
195,13769,543.243286132813,261059.078125,726.569641113281,40.185890454417
196,13771,505.759307861328,160997.1875,700.718200683594,40.201277014667
197,13772,509.282409667969,349625.0,541.3974609375,40.213313792533
198,13773,543.243286132813,293959.75,700.718200683594,40.222616634667
199,13775,505.759307861328,173202.390625,712.744934082031,40.23761224135
200,13776,509.282409667969,311757.125,563.024169921875,40.24983128935
201,13777,543.243286132813,318877.0,667.026672363281,40.25949393335
202,13779,505.759307861328,160581.75,707.070251464844,40.273957966417
203,13780,509.282409667969,315054.0,624.662658691406,40.28608565975
204,13781,543.243286132813,267152.46875,611.124816894531,40.296776117883
205,13783,505.759307861328,171544.75,675.865234375,40.310306250683
206,13784,509.282409667969,311087.46875,591.118408203125,40.32190977815
207,13785,543.243286132813,217363.421875,675.865234375,40.332041441083
208,13787,505.759307861328,173332.9375,673.312438964844,40.34661636135
209,13788,509.282409667969,326755.125,596.218688964844,40.358178044817
210,13789,543.243286132813,166364.71875,673.312438964844,40.368394958683
211,13791,505.759307861328,196645.65625,683.13232421875,40.383090928
212,13792,509.282409667969,398855.96875,576.575866699219,40.3948150056
213,13793,543.243286132813,147169.5625,683.13232421875,40.404737381067
214,13795,505.759307861328,180797.203125,720.972778320313,40.419403828017
215,13796,509.282409667969,566352.4375,500.91796875,40.431759177083
216,13797,543.243286132813,129989.8046875,720.972778320313,40.440423153617
217,13799,505.759307861328,177620.5,779.021606445313,40.455777156817
218,13800,509.282409667969,826351.5,384.802764892578,40.469099286417
219,13801,543.243286132813,121878.5078125,779.021606445313,40.47582183495
220,13803,505.759307861328,159767.234375,829.267028808594,40.4921528528
221,13804,509.282409667969,1447538.875,284.327880859375,40.506333085083
222,13805,543.243286132813,126178.484375,829.267028808594,40.511350848283
223,13807,509.282409667969,2001039.875,315.534851074219,40.528606086967
224,13808,543.243286132813,132165.703125,1646.1201171875,40.5342043195
225,13810,509.282409667969,3909660.0,229.857131958008,40.564781300267
226,13811,543.243286132813,158332.5,1650.036865234375,40.568949163733
227,13812,423.227386474609,410044.625,22.0,40.5967594496
228,13813,538.737487792969,115248.53125,22.0,40.598054528033
229,13815,509.282409667969,10818376.0,62.162307739258,40.602222876817
230,13816,543.243286132813,183587.921875,692.335144042969,40.603594557883
231,13817,423.227386474609,453937.46875,477.058929443359,40.615416130667
232,13818,538.737487792969,97105.671875,692.335144042969,40.6236816792
233,13820,509.282409667969,19924716.0,32.166984558105,40.6384831528
234,13821,543.243286132813,206965.3125,720.929504394531,40.639357451467
235,13822,423.227386474609,442461.8125,449.844604492188,40.65165377415
236,13823,538.737487792969,96980.953125,720.929504394531,40.659461220817
237,13825,509.282409667969,29834212.0,23.962512969971,40.67478960135
238,13826,543.243286132813,243956.75,719.758544921875,40.6755267816
239,13827,423.227386474609,334208.5625,460.404205322266,40.687832757333
240,13828,538.737487792969,105455.015625,719.758544921875,40.695786235467
241,13830,509.282409667969,42254248.0,18.406471252441,40.71104634135
242,13831,543.243286132813,256877.890625,669.483032226563,40.711690799217
243,13832,423.227386474609,305685.1875,562.920349121094,40.7231594699
244,13833,538.737487792969,107224.359375,669.483032226563,40.73282075175
245,13835,509.282409667969,46523328.0,12.996150970459,40.747240902683
246,13836,543.243286132813,254487.609375,651.94189453125,40.747794077617
247,13837,423.227386474609,263029.71875,598.020629882813,40.758973223217
248,13838,538.737487792969,117004.0546875,651.94189453125,40.769218099483
249,13840,509.282409667969,34403552.0,11.803596496582,40.783348725617
250,13841,543.243286132813,242451.96875,633.95849609375,40.783882732817
251,13842,423.227386474609,273585.125,633.95849609375,40.794763766417
252,13843,538.737487792969,100075.7421875,633.95849609375,40.805608602683
253,13845,509.282409667969,27962744.0,15.961799621582,40.819444163483
254,13846,543.243286132813,285809.8125,633.962158203125,40.82005071175
255,13847,423.227386474609,248099.671875,633.962158203125,40.830905509883
256,13848,538.737487792969,108725.1875,633.962158203125,40.841750780017
257,13850,509.282409667969,22028414.0,19.63836479187,40.855784764017
258,13851,543.243286132813,226335.375,617.7626953125,40.85645021415
259,13852,423.227386474609,242365.03125,642.072265625,40.8670245379
260,13853,538.737487792969,118009.265625,642.072265625,40.878005247483
261,13855,509.282409667969,17728132.0,22.90608215332,40.892180732817
262,13856,543.243286132813,221572.703125,633.652404785156,40.89290095975
263,13857,423.227386474609,237774.5625,633.652404785156,40.903740034417
264,13858,538.737487792969,132632.640625,633.652404785156,40.914580082683
265,13860,509.282409667969,14452448.0,24.773979187012,40.928504758167
266,13861,543.243286132813,218668.828125,633.028930664063,40.929254901367
267,13862,423.227386474609,300005.65625,633.028930664063,40.940083445617
268,13863,538.737487792969,145995.390625,633.028930664063,40.950912569883
269,13865,509.282409667969,12324966.0,27.052225112915,40.9649400528
270,13866,543.243286132813,250968.546875,646.438903808594,40.9657283984
271,13867,423.227386474609,317934.875,603.93994140625,40.976783204817
272,13868,538.737487792969,156572.9375,646.438903808594,40.987158861633
273,13870,509.282409667969,14140531.0,29.246631622314,41.001375140267
274,13871,543.243286132813,346764.21875,657.218444824219,41.002199029883
275,13872,423.227386474609,376747.375,580.199768066406,41.01343228135
276,13873,538.737487792969,174939.40625,657.218444824219,41.023411034933
277,13875,509.282409667969,11114376.0,28.158401489258,41.037640105633
278,13876,543.243286132813,397907.40625,593.352966308594,41.038447413617
279,13877,423.227386474609,373762.0625,557.1005859375,41.04861638775
280,13878,538.737487792969,221664.3125,745.266540527344,41.05821107975
281,13880,509.282409667969,12964506.0,32.401966094971,41.0739085952
282,13881,543.243286132813,559880.0625,537.492980957031,41.0747849704
283,13882,423.227386474609,387662.15625,581.643432617188,41.0840213035
284,13883,538.737487792969,261182.609375,772.366271972656,41.094026477083
285,13885,509.282409667969,15213285.0,30.537817001343,41.110209592267
286,13886,543.243286132813,703622.5,424.187591552734,41.111056160267
287,13887,423.227386474609,398724.25,617.94189453125,41.118405472033
288,13888,538.737487792969,321286.25,851.191833496094,41.1290202699
289,13890,509.282409667969,18657218.0,28.739782333374,41.146503604267
290,13891,543.243286132813,774948.75,384.690124511719,41.147320641867
291,13892,423.227386474609,326112.5,682.252502441406,41.154041210933
292,13893,538.737487792969,440376.53125,828.168701171875,41.165690759733
293,13895,509.282409667969,19830332.0,25.694162368774,41.18277804295
294,13896,543.243286132813,765614.9375,363.286254882813,41.18354779575
295,13897,423.227386474609,361710.3125,863.527709960938,41.189911053617
296,13898,538.737487792969,621392.625,630.391845703125,41.2045820568
297,13899,533.247680664063,179350.75,22.0,41.215367756533
298,13901,509.282409667969,21706390.0,24.017623901367,41.219340848267
299,13902,543.243286132813,721324.0,268.480834960938,41.220087583467
300,13903,423.227386474609,302763.46875,562.372009277344,41.2248417256
301,13904,538.737487792969,802460.1875,327.249969482422,41.2344942288
302,13905,533.247680664063,171240.53125,722.7490234375,41.240227112267
303,13907,509.282409667969,24162168.0,23.137044906616,41.25567435895
304,13908,543.243286132813,624660.375,276.874084472656,41.256398748
305,13909,423.227386474609,377797.5,651.272583007813,41.2612925288
306,13910,538.737487792969,988760.75,250.150573730469,41.27242631495
307,13911,533.247680664063,246600.09375,703.450317382813,41.27687268535
308,13913,509.282409667969,27115218.0,22.27049446106,41.29208845655
309,13914,543.243286132813,381022.6875,340.787658691406,41.29280489495
310,13915,423.227386474609,373172.34375,564.43212890625,41.2987641288
311,13916,538.737487792969,793474.0,220.221496582031,41.308451530667
312,13917,533.247680664063,172629.65625,757.18896484375,41.312400697333
313,13919,509.282409667969,28350580.0,20.252191543579,41.32833422695
314,13920,543.243286132813,286063.0,481.636932373047,41.329009262683
315,13921,423.227386474609,301892.25,500.266510009766,41.33731873255
316,13922,538.737487792969,826103.8125,238.835266113281,41.345936650133
317,13923,533.247680664063,178973.34375,662.170288085938,41.350202389883
318,13925,509.282409667969,33245622.0,19.36971282959,41.364550937867
319,13926,543.243286132813,221289.765625,558.638366699219,41.365210878933
320,13927,423.227386474609,384703.78125,539.683898925781,41.374799404
321,13928,538.737487792969,518404.125,203.611846923828,41.3840723563
322,13929,533.247680664063,175885.09375,580.986633300781,41.387780983217
323,13931,509.282409667969,32926694.0,16.517742156982,41.400793412
324,13932,543.243286132813,170319.46875,574.479431152344,41.4014063856
325,13933,423.227386474609,410652.34375,422.206329345703,41.411259518933
326,13934,538.737487792969,522959.28125,311.696655273438,41.4185767416
327,13935,533.247680664063,185032.3125,574.479431152344,41.424081181867
328,13937,509.282409667969,27798342.0,16.677732467651,41.437097914683
329,13938,543.243286132813,154580.40625,583.3330078125,41.437714290683
330,13939,423.227386474609,408079.625,402.523162841797,41.447715061617
331,13940,538.737487792969,364215.03125,313.714691162109,41.45473950215
332,13941,533.247680664063,169652.609375,583.3330078125,41.460247218683
333,13943,509.282409667969,35651592.0,19.754508972168,41.47325170695
334,13944,543.243286132813,124812.1875,544.76904296875,41.473918345883
335,13945,423.227386474609,417909.625,378.664215087891,41.483277966683
336,13946,538.737487792969,350101.96875,414.632751464844,41.489898870417
337,13947,533.247680664063,182628.09375,544.76904296875,41.497087752283
338,13949,509.282409667969,37084036.0,15.403031349182,41.509615440017
339,13950,543.243286132813,114088.328125,542.602844238281,41.51020849655
340,13951,423.227386474609,418992.3125,368.686859130859,41.519531241617
341,13952,538.737487792969,327048.5,428.991241455078,41.525986782133
342,13953,533.247680664063,208517.796875,542.602844238281,41.533415596283
343,13955,509.282409667969,34973384.0,14.808058738708,41.545746048267
344,13956,543.243286132813,117221.21875,522.843444824219,41.5463310016
345,13957,423.227386474609,386648.0,354.676086425781,41.55535516295
346,13958,538.737487792969,304484.8125,441.566741943359,41.5615470216
347,13959,533.247680664063,353823.6875,522.843444824219,41.569185906133
348,13960,503.218902587891,913427.375,22.0,41.578178892
349,13962,509.282409667969,36001464.0,15.701728820801,41.58205131255
350,13963,543.243286132813,124380.328125,497.640289306641,41.582648370417
351,13964,423.227386474609,382848.8125,364.809478759766,41.591253721883
352,13965,538.737487792969,318968.875,450.375915527344,41.597612756017
353,13966,533.247680664063,286084.6875,389.543640136719,41.605397940283
354,13967,503.218902587891,767810.75,161.546966552734,41.61216919335
355,13969,509.282409667969,34086064.0,15.25334072113,41.618371219217
356,13970,543.243286132813,124286.0,472.108581542969,41.61896175175
357,13971,423.227386474609,384210.90625,349.674713134766,41.627144239483
358,13972,538.737487792969,314141.40625,408.743255615234,41.633250444817
359,13973,533.247680664063,298344.6875,453.352935791016,41.640341837633
360,13974,503.218902587891,855746.0625,180.049957275391,41.648176743217
361,13976,509.282409667969,38320348.0,16.110471725464,41.654497865617
362,13977,543.243286132813,121715.90625,479.891723632813,41.655103732567
363,13978,423.227386474609,357905.5,354.144409179688,41.66338069255
364,13979,538.737487792969,308612.96875,421.559143066406,41.66956232455
365,13980,533.247680664063,213958.40625,442.574493408203,41.676869449083
366,13981,503.218902587891,775510.125,165.738922119141,41.6845239163
367,13983,509.282409667969,31352398.0,14.330313682556,41.690768730417
368,13984,543.243286132813,112527.390625,458.814636230469,41.69134518375
369,13985,423.227386474609,356927.1875,362.4873046875,41.69927079735
370,13986,538.737487792969,254218.28125,410.066558837891,41.70559173575
371,13987,533.247680664063,188076.421875,458.814636230469,41.712711605883
372,13988,503.218902587891,817258.1875,173.806289672852,41.720668951483
373,13990,509.282409667969,29802570.0,17.515171051025,41.726855933883
374,13991,543.243286132813,116767.0078125,448.638153076172,41.7274922824
375,13992,423.227386474609,387834.75,355.498870849609,41.735248356283
376,13993,538.737487792969,242719.875,448.638153076172,41.741452462417
377,13994,533.247680664063,224207.515625,448.638153076172,41.74920917175
378,13995,503.218902587891,1083205.25,162.461196899414,41.75699736055
379,13997,509.282409667969,35665544.0,18.426013946533,41.762989214417
380,13998,543.243286132813,127389.890625,464.438232421875,41.76363380935
381,13999,423.227386474609,414852.03125,339.891998291016,41.771652889867
382,14000,538.737487792969,239807.6875,464.438232421875,41.777596680817
383,14001,533.247680664063,153312.171875,464.438232421875,41.785615606667
384,14002,503.218902587891,803175.6875,130.689880371094,41.7936702184
385,14004,509.282409667969,28335058.0,15.397006034851,41.79931477335
386,14005,543.243286132813,129904.75,459.802368164063,41.799909236033
387,14006,423.227386474609,519011.09375,315.756011962891,41.807851804017
388,14007,538.737487792969,243499.890625,459.802368164063,41.81339461975
389,14008,533.247680664063,154168.46875,459.802368164063,41.821373357617
390,14009,503.218902587891,923917.5,168.746795654297,41.829314716817
391,14011,509.282409667969,23011580.0,19.380323410034,41.8354236544
392,14012,543.243286132813,112863.4140625,480.649169921875,41.836083274417
393,14013,423.227386474609,535484.0,266.961822509766,41.844374704817
394,14014,538.737487792969,246063.359375,480.649169921875,41.8491038123
395,14015,533.247680664063,187770.421875,480.649169921875,41.857424669617
396,14016,503.218902587891,924084.9375,154.978149414063,41.86571421815
397,14018,509.282409667969,19582972.0,22.434232711792,41.87158327175
398,14019,543.243286132813,113919.6328125,482.564300537109,41.87229454615
399,14020,423.227386474609,591232.3125,260.259063720703,41.880615979217
400,14021,538.737487792969,231525.90625,482.564300537109,41.885233249067
401,14022,533.247680664063,152041.078125,482.564300537109,41.8935852712
402,14023,503.218902587891,1041986.625,155.507843017578,41.901907677333
403,14025,509.282409667969,22925522.0,23.43857383728,41.907786739733
404,14026,543.243286132813,123278.2109375,492.672088623047,41.908515464
405,14027,423.227386474609,779546.25,242.034896850586,41.917006000033
406,14028,538.737487792969,324517.71875,492.672088623047,41.921353730417
407,14029,533.247680664063,168795.578125,492.672088623047,41.92984420295
408,14030,503.218902587891,1076702.75,142.406936645508,41.938335037067
409,14032,509.282409667969,18388784.0,22.503160476685,41.94399203015
410,14033,543.243286132813,132590.09375,531.194946289063,41.9447057475
411,14034,423.227386474609,891114.9375,201.171890258789,41.953874172567
412,14035,538.737487792969,267519.21875,451.942901611328,41.957505070417
413,14036,533.247680664063,190143.671875,531.194946289063,41.965314662933
414,14037,503.218902587891,1111325.625,147.879653930664,41.974447128
415,14039,509.282409667969,18967980.0,23.96542930603,41.98019930455
416,14040,543.243286132813,138227.578125,516.122497558594,41.980937804033
417,14041,423.227386474609,1150103.75,173.409027099609,41.989849121617
418,14042,538.737487792969,323808.71875,516.122497558594,41.99301694535
419,14043,533.247680664063,151259.203125,516.122497558594,42.00189769495
420,14044,503.218902587891,1118203.375,140.174835205078,42.01077953415
421,14046,509.282409667969,15805609.0,23.856359481812,42.016402009083
422,14047,543.243286132813,115510.4296875,549.923400878906,42.0171372795
423,14048,423.227386474609,1436248.375,146.016143798828,42.026613851217
424,14049,538.737487792969,445091.3125,468.740936279297,42.02932632535
425,14050,533.247680664063,154881.75,549.923400878906,42.037417348283
426,14051,503.218902587891,1361190.625,147.44660949707,42.046862686683
427,14053,509.282409667969,15194645.0,25.771215438843,42.0526155776
428,14054,543.243286132813,110463.78125,606.987060546875,42.053382502667
429,14055,423.227386474609,1776777.625,130.746444702148,42.06378877895
430,14056,538.737487792969,695033.5625,380.3681640625,42.066247032
431,14057,533.247680664063,141433.765625,606.987060546875,42.072865931467
432,14058,503.218902587891,1289257.25,135.030838012695,42.0832636528
433,14060,509.282409667969,10995380.0,26.565258026123,42.088838580533
434,14061,543.243286132813,88017.7109375,660.20361328125,42.0896196032
435,14062,423.227386474609,2141139.5,116.538902282715,42.100905279767
